customer_id,company_name,industry,company_size,country,signup_date,email,acquisition_channel_id,initial_plan_id,is_trial,trial_end_date
cust_477400,Company_254,Real Estate,1-10,UK,2023-10-04 00:00:00,team@company254253.co,1,1,True,2023-10-18
cust_681141,Company_255,Media,501-1000,US,2023-04-06 00:00:00,hello@company255254.co,3,3,False,
cust_686716,Company_256,Finance,501-1000,US,2023-09-06 00:00:00,admin@company256255.inc,5,3,True,2023-09-20
cust_555791,Company_257,Education,201-500,US,2023-10-10 00:00:00,contact@company257256.tech,6,2,False,2023-10-24
cust_305047,Company_258,Media,1-10,US,2024-04-13 00:00:00,team@company258257.co,1,1,False,2024-04-27
cust_450996,Company_259,Education,1000+,CA,2024-03-16 00:00:00,support@company259258.corp,1,4,True,2024-03-30
cust_517584,Company_260,Consulting,51-200,AU,2023-11-23 00:00:00,admin@company260259.co,5,3,True,
cust_482746,Company_261,Finance,501-1000,DE,2023-04-27 00:00:00,team@company261260.company,10,2,False,2023-05-11
cust_842776,Company_262,Healthcare,201-500,AU,2023-08-03 00:00:00,hello@company262261.tech,7,3,True,
cust_353777,Company_263,Media,1000+,US,2023-09-16 00:00:00,team@company263262.co,4,2,True,2023-09-30
cust_825309,Company_264,Non-Profit,501-1000,NL,2024-03-04 00:00:00,team@company264263.io,9,1,False,2024-03-18
cust_906306,Company_265,Consulting,1000+,US,2023-09-12 00:00:00,support@company265264.tech,1,4,False,
cust_447704,Company_266,Legal,1-10,DE,2024-03-16 00:00:00,team@company266265.io,2,1,False,2024-03-30
cust_492292,Company_267,Legal,201-500,US,2024-02-05 00:00:00,info@company267266.co,5,3,True,2024-02-19
cust_190025,Company_268,Real Estate,1000+,AU,2023-04-29 00:00:00,team@company268267.co,2,2,True,2023-05-13
cust_857065,Company_269,Non-Profit,51-200,US,2024-04-08 00:00:00,admin@company269268.tech,1,1,True,
cust_876459,Company_270,Legal,501-1000,US,2023-09-07 00:00:00,hello@company270269.corp,1,2,False,
cust_295440,Company_271,Consulting,1000+,NL,2024-10-17 00:00:00,hello@company271270.io,1,3,True,2024-10-31
cust_325230,Company_272,Healthcare,51-200,CA,2023-07-30 00:00:00,team@company272271.corp,6,3,True,2023-08-13
cust_219490,Company_273,Marketing,1000+,US,2023-09-26 00:00:00,hello@company273272.io,4,4,True,2023-10-10
cust_469082,Company_274,Government,501-1000,US,2024-04-13 00:00:00,team@company274273.io,5,2,True,2024-04-27
cust_223586,Company_275,Finance,51-200,UK,2023-09-02 00:00:00,hello@company275274.io,3,2,True,2023-09-16
cust_294776,Company_276,Energy,1000+,BR,2024-05-13 00:00:00,team@company276275.corp,8,3,True,2024-05-27
cust_429861,Company_277,Technology,501-1000,UK,2024-04-06 00:00:00,contact@company277276.co,3,2,False,2024-04-20
cust_619013,Company_278,Real Estate,1000+,UK,2024-02-23 00:00:00,info@company278277.io,5,3,True,
cust_406278,Company_279,Government,51-200,UK,2023-02-03 00:00:00,support@company279278.co,2,2,True,2023-02-17
cust_219754,Company_280,Transportation,501-1000,AU,2023-10-02 00:00:00,support@company280279.co,3,4,True,
cust_207391,Company_281,Real Estate,11-50,US,2024-10-31 00:00:00,info@company281280.co,10,1,False,2024-11-14
cust_951327,Company_282,Education,11-50,FR,2023-08-31 00:00:00,team@company282281.tech,5,3,True,
cust_922974,Company_283,Legal,11-50,US,2023-07-31 00:00:00,team@company283282.corp,4,3,True,
cust_403387,Company_284,Energy,51-200,DE,2024-08-09 00:00:00,info@company284283.corp,4,4,False,
cust_162165,Company_285,Retail,1000+,US,2023-10-11 00:00:00,admin@company285284.corp,7,2,False,
cust_613234,Company_286,Media,501-1000,UK,2023-05-26 00:00:00,support@company286285.company,5,4,True,
cust_828449,Company_287,Technology,201-500,FR,2024-01-13 00:00:00,support@company287286.company,3,4,False,2024-01-27
cust_796405,Company_288,Media,1-10,FR,2024-01-02 00:00:00,hello@company288287.inc,3,2,True,2024-01-16
cust_673896,Company_289,Education,11-50,NL,2024-08-14 00:00:00,info@company289288.company,4,2,True,
cust_581906,Company_290,Real Estate,1-10,US,2023-01-17 00:00:00,hello@company290289.corp,1,3,False,
cust_781571,Company_291,Healthcare,11-50,CA,2023-11-06 00:00:00,admin@company291290.company,7,3,True,
cust_273565,Company_292,Government,201-500,US,2023-02-23 00:00:00,support@company292291.company,5,3,False,2023-03-09
cust_599968,Company_293,Real Estate,11-50,US,2023-03-21 00:00:00,support@company293292.inc,4,2,False,
cust_542828,Company_294,Non-Profit,201-500,AU,2023-05-16 00:00:00,info@company294293.inc,3,1,True,2023-05-30
cust_501312,Company_295,Legal,1000+,UK,2023-05-17 00:00:00,team@company295294.tech,1,4,True,2023-05-31
cust_323404,Company_296,Marketing,1000+,US,2024-10-05 00:00:00,contact@company296295.company,4,2,False,2024-10-19
cust_229139,Company_297,Education,1000+,AU,2024-08-26 00:00:00,contact@company297296.inc,9,3,False,2024-09-09
cust_730193,Company_298,Non-Profit,1000+,US,2024-09-06 00:00:00,support@company298297.inc,6,4,True,
cust_297810,Company_299,Government,51-200,JP,2024-02-06 00:00:00,hello@company299298.co,6,3,True,2024-02-20
cust_722780,Company_300,Education,501-1000,SE,2023-03-14 00:00:00,contact@company300299.co,1,4,False,2023-03-28
cust_483162,Company_301,Government,1000+,US,2024-07-13 00:00:00,team@company301300.company,4,2,True,2024-07-27
cust_163406,Company_302,Government,501-1000,US,2024-02-12 00:00:00,support@company302301.co,5,3,True,2024-02-26
cust_745972,Company_303,Energy,51-200,US,2023-06-06 00:00:00,contact@company303302.io,1,1,True,2023-06-20
cust_900298,Company_304,Media,1000+,DE,2024-10-27 00:00:00,contact@company304303.company,2,4,True,
cust_221620,Company_305,Non-Profit,501-1000,CA,2024-04-09 00:00:00,contact@company305304.company,2,4,True,2024-04-23
cust_111901,Company_306,Government,201-500,FR,2023-06-17 00:00:00,admin@company306305.corp,4,4,True,
cust_381819,Company_307,Legal,1-10,US,2023-05-01 00:00:00,support@company307306.io,4,1,False,2023-05-15
cust_635593,Company_308,Education,1-10,US,2024-01-04 00:00:00,info@company308307.io,4,2,False,2024-01-18
cust_876764,Company_309,Retail,1-10,US,2024-06-05 00:00:00,admin@company309308.co,7,1,False,2024-06-19
cust_999138,Company_310,Marketing,501-1000,US,2023-02-06 00:00:00,admin@company310309.corp,5,4,True,
cust_384434,Company_311,Energy,501-1000,US,2023-03-21 00:00:00,contact@company311310.io,4,3,False,
cust_172274,Company_312,Healthcare,51-200,UK,2024-04-21 00:00:00,info@company312311.inc,2,3,True,2024-05-05
cust_418672,Company_313,Real Estate,11-50,BR,2024-09-29 00:00:00,contact@company313312.tech,5,2,False,
cust_357034,Company_314,Legal,1-10,US,2023-06-04 00:00:00,support@company314313.company,1,3,False,2023-06-18
cust_789233,Company_315,Legal,1000+,BR,2024-01-21 00:00:00,hello@company315314.co,1,4,False,
cust_249289,Company_316,Transportation,1-10,UK,2023-10-14 00:00:00,support@company316315.inc,2,1,True,
cust_708982,Company_317,Healthcare,501-1000,CA,2023-04-08 00:00:00,info@company317316.co,6,2,False,2023-04-22
cust_405844,Company_318,Transportation,51-200,DE,2023-09-25 00:00:00,admin@company318317.co,3,4,True,2023-10-09
cust_312559,Company_319,Real Estate,501-1000,UK,2023-05-20 00:00:00,hello@company319318.company,1,2,True,
cust_317722,Company_320,Healthcare,51-200,US,2024-04-07 00:00:00,support@company320319.inc,7,3,False,
cust_142288,Company_321,Education,51-200,US,2023-08-09 00:00:00,info@company321320.tech,5,2,True,
cust_282313,Company_322,Legal,201-500,US,2023-02-01 00:00:00,hello@company322321.company,4,4,False,2023-02-15
cust_112537,Company_323,Education,11-50,DE,2023-03-05 00:00:00,support@company323322.company,6,1,True,2023-03-19
cust_952227,Company_324,Marketing,1-10,US,2023-03-18 00:00:00,contact@company324323.company,1,4,False,
cust_447655,Company_325,Energy,1-10,CA,2023-05-06 00:00:00,support@company325324.co,1,3,True,2023-05-20
cust_547389,Company_326,Manufacturing,51-200,US,2023-06-26 00:00:00,contact@company326325.company,1,2,False,
cust_778720,Company_327,Technology,201-500,US,2023-10-30 00:00:00,hello@company327326.corp,4,2,True,
cust_935922,Company_328,Government,11-50,US,2024-06-22 00:00:00,hello@company328327.tech,6,2,True,2024-07-06
cust_608223,Company_329,Finance,501-1000,US,2023-12-19 00:00:00,team@company329328.corp,3,3,True,
cust_394579,Company_330,Retail,201-500,BR,2023-03-01 00:00:00,info@company330329.corp,6,3,False,2023-03-15
cust_955937,Company_331,Media,11-50,US,2023-02-27 00:00:00,contact@company331330.corp,9,2,True,2023-03-13
cust_873959,Company_332,Consulting,501-1000,UK,2024-01-03 00:00:00,team@company332331.corp,5,1,False,
cust_616137,Company_333,Technology,51-200,US,2024-07-09 00:00:00,contact@company333332.company,1,2,True,2024-07-23
cust_743966,Company_334,Government,11-50,FR,2023-07-26 00:00:00,admin@company334333.company,1,1,True,2023-08-09
cust_248533,Company_335,Education,501-1000,DE,2023-04-24 00:00:00,support@company335334.co,9,4,True,2023-05-08
cust_438273,Company_336,Marketing,11-50,JP,2023-05-20 00:00:00,support@company336335.inc,4,2,True,
cust_827250,Company_337,Finance,51-200,US,2024-09-20 00:00:00,support@company337336.tech,5,2,True,2024-10-04
cust_101885,Company_338,Consulting,201-500,US,2024-08-09 00:00:00,team@company338337.inc,6,4,False,
cust_331625,Company_339,Education,501-1000,DE,2024-10-16 00:00:00,contact@company339338.inc,4,2,False,2024-10-30
cust_193035,Company_340,Technology,1000+,US,2024-11-17 00:00:00,contact@company340339.tech,3,4,True,2024-12-01
cust_213282,Company_341,Finance,1-10,NL,2023-01-02 00:00:00,hello@company341340.co,6,2,True,2023-01-16
cust_969067,Company_342,Finance,501-1000,UK,2024-05-05 00:00:00,info@company342341.inc,5,4,True,2024-05-19
cust_209812,Company_343,Non-Profit,51-200,US,2023-03-17 00:00:00,info@company343342.inc,3,2,True,
cust_606186,Company_344,Energy,201-500,US,2023-02-01 00:00:00,info@company344343.company,1,4,True,
cust_529161,Company_345,Marketing,1000+,US,2024-07-21 00:00:00,contact@company345344.company,4,4,True,2024-08-04
cust_980651,Company_346,Healthcare,11-50,US,2024-05-17 00:00:00,support@company346345.tech,1,1,False,2024-05-31
cust_126985,Company_347,Real Estate,11-50,FR,2023-07-31 00:00:00,admin@company347346.co,9,2,True,
cust_377877,Company_348,Energy,1000+,US,2023-04-04 00:00:00,contact@company348347.co,1,3,True,2023-04-18
cust_376195,Company_349,Non-Profit,51-200,CA,2023-08-20 00:00:00,info@company349348.tech,1,3,True,2023-09-03
cust_893202,Company_350,Transportation,11-50,UK,2024-08-26 00:00:00,team@company350349.tech,7,2,False,2024-09-09
cust_347088,Company_351,Non-Profit,51-200,US,2024-05-02 00:00:00,team@company351350.io,7,1,False,
cust_750403,Company_352,Finance,1-10,BR,2023-05-31 00:00:00,contact@company352351.corp,4,3,True,2023-06-14
cust_816308,Company_353,Transportation,11-50,CA,2024-03-21 00:00:00,admin@company353352.tech,5,4,False,2024-04-04
cust_506951,Company_354,Legal,201-500,UK,2024-07-23 00:00:00,info@company354353.tech,7,3,False,2024-08-06
cust_539976,Company_355,Consulting,201-500,AU,2023-04-26 00:00:00,info@company355354.company,4,2,True,2023-05-10
cust_399990,Company_356,Marketing,51-200,UK,2024-07-02 00:00:00,team@company356355.co,2,4,True,2024-07-16
cust_250840,Company_357,Media,501-1000,NL,2024-09-25 00:00:00,admin@company357356.tech,4,4,True,
cust_381631,Company_358,Manufacturing,1-10,US,2024-01-17 00:00:00,hello@company358357.tech,6,1,False,
cust_339030,Company_359,Transportation,51-200,US,2023-05-18 00:00:00,support@company359358.co,4,4,False,2023-06-01
cust_563173,Company_360,Transportation,201-500,US,2023-08-05 00:00:00,info@company360359.io,6,3,False,2023-08-19
cust_844037,Company_361,Energy,201-500,UK,2024-06-02 00:00:00,contact@company361360.corp,7,2,False,2024-06-16
cust_160426,Company_362,Non-Profit,1-10,US,2023-09-13 00:00:00,admin@company362361.co,8,2,True,
cust_229890,Company_363,Real Estate,1-10,US,2024-11-28 00:00:00,hello@company363362.io,4,1,True,2024-12-12
cust_978343,Company_364,Technology,1000+,US,2023-09-22 00:00:00,contact@company364363.io,1,4,False,2023-10-06
cust_332103,Company_365,Media,11-50,UK,2024-10-24 00:00:00,support@company365364.company,2,2,True,2024-11-07
cust_281614,Company_366,Manufacturing,1-10,DE,2024-09-07 00:00:00,support@company366365.tech,5,1,True,
cust_992952,Company_367,Marketing,201-500,UK,2023-12-24 00:00:00,team@company367366.co,4,2,True,2024-01-07
cust_794530,Company_368,Manufacturing,501-1000,DE,2024-01-19 00:00:00,hello@company368367.company,5,4,True,2024-02-02
cust_440930,Company_369,Marketing,51-200,US,2023-10-11 00:00:00,contact@company369368.io,8,3,False,
cust_944554,Company_370,Non-Profit,201-500,US,2024-09-06 00:00:00,hello@company370369.inc,5,3,True,2024-09-20
cust_507135,Company_371,Retail,501-1000,US,2023-02-06 00:00:00,support@company371370.corp,4,4,False,
cust_598844,Company_372,Transportation,51-200,CA,2024-11-18 00:00:00,team@company372371.corp,7,3,True,2024-12-02
cust_876909,Company_373,Finance,1000+,JP,2023-09-22 00:00:00,admin@company373372.tech,6,4,True,2023-10-06
cust_880360,Company_374,Manufacturing,201-500,CA,2023-11-11 00:00:00,hello@company374373.company,3,3,True,
cust_711922,Company_375,Legal,501-1000,US,2024-08-17 00:00:00,support@company375374.co,7,2,True,2024-08-31
cust_995735,Company_376,Consulting,11-50,NL,2023-06-04 00:00:00,hello@company376375.corp,3,4,True,
cust_916779,Company_377,Education,201-500,CA,2023-03-24 00:00:00,info@company377376.co,9,2,True,
cust_276795,Company_378,Healthcare,11-50,US,2024-08-13 00:00:00,hello@company378377.tech,6,2,True,2024-08-27
cust_600590,Company_379,Education,1-10,JP,2024-01-28 00:00:00,admin@company379378.io,1,1,True,
cust_757128,Company_380,Finance,11-50,US,2023-09-12 00:00:00,team@company380379.io,3,2,True,2023-09-26
cust_147939,Company_381,Legal,51-200,US,2023-11-02 00:00:00,support@company381380.corp,4,3,True,
cust_476701,Company_382,Media,11-50,US,2023-07-12 00:00:00,contact@company382381.tech,8,3,False,2023-07-26
cust_122977,Company_383,Marketing,501-1000,AU,2024-08-26 00:00:00,hello@company383382.tech,3,2,True,2024-09-09
cust_150947,Company_384,Technology,1-10,US,2024-08-31 00:00:00,info@company384383.co,5,2,True,2024-09-14
cust_365015,Company_385,Marketing,1000+,US,2024-04-30 00:00:00,hello@company385384.tech,5,2,True,2024-05-14
cust_753050,Company_386,Healthcare,1000+,UK,2024-09-12 00:00:00,team@company386385.company,7,2,True,
cust_621917,Company_387,Legal,501-1000,BR,2023-07-23 00:00:00,admin@company387386.tech,2,2,True,2023-08-06
cust_674765,Company_388,Retail,11-50,US,2024-05-23 00:00:00,support@company388387.company,4,2,False,
cust_801520,Company_389,Healthcare,11-50,DE,2024-05-20 00:00:00,info@company389388.inc,6,3,False,2024-06-03
cust_410401,Company_390,Transportation,201-500,US,2023-09-28 00:00:00,admin@company390389.inc,6,1,False,2023-10-12
cust_874415,Company_391,Technology,1-10,FR,2023-04-29 00:00:00,support@company391390.tech,7,3,True,2023-05-13
cust_558976,Company_392,Transportation,51-200,US,2024-09-28 00:00:00,info@company392391.co,1,4,True,2024-10-12
cust_976303,Company_393,Marketing,1000+,NL,2024-01-30 00:00:00,contact@company393392.company,6,4,True,
cust_985364,Company_394,Government,1-10,UK,2023-06-13 00:00:00,hello@company394393.corp,5,2,False,
cust_741055,Company_395,Energy,1000+,US,2023-01-30 00:00:00,hello@company395394.company,5,4,False,2023-02-13
cust_166412,Company_396,Marketing,1000+,UK,2023-09-25 00:00:00,support@company396395.io,5,3,False,2023-10-09
cust_802382,Company_397,Healthcare,501-1000,US,2023-12-13 00:00:00,support@company397396.corp,5,3,True,
cust_772561,Company_398,Consulting,11-50,US,2024-01-30 00:00:00,support@company398397.corp,4,3,True,2024-02-13
cust_619920,Company_399,Education,1-10,BR,2023-06-19 00:00:00,info@company399398.io,3,2,True,
cust_522866,Company_400,Real Estate,1-10,US,2023-08-29 00:00:00,hello@company400399.co,6,2,True,
cust_881439,Company_401,Legal,1-10,UK,2024-10-31 00:00:00,info@company401400.io,4,1,False,
cust_633030,Company_402,Education,11-50,US,2024-07-29 00:00:00,info@company402401.corp,4,2,False,2024-08-12
cust_904694,Company_403,Non-Profit,501-1000,UK,2024-09-26 00:00:00,info@company403402.tech,5,3,True,2024-10-10
cust_970196,Company_404,Healthcare,51-200,US,2024-10-10 00:00:00,contact@company404403.co,3,3,True,
cust_856609,Company_405,Healthcare,1-10,SE,2024-02-24 00:00:00,hello@company405404.corp,1,1,True,
cust_851606,Company_406,Marketing,1-10,FR,2023-12-13 00:00:00,team@company406405.company,1,2,False,2023-12-27
cust_790441,Company_407,Legal,501-1000,DE,2024-08-26 00:00:00,team@company407406.co,4,2,False,2024-09-09
cust_633025,Company_408,Finance,1000+,US,2023-07-01 00:00:00,support@company408407.io,6,3,False,2023-07-15
cust_503348,Company_409,Manufacturing,501-1000,US,2024-03-04 00:00:00,admin@company409408.inc,6,4,True,2024-03-18
cust_532794,Company_410,Transportation,1000+,DE,2024-09-08 00:00:00,admin@company410409.tech,4,4,False,2024-09-22
cust_327900,Company_411,Education,11-50,SE,2023-07-25 00:00:00,contact@company411410.tech,2,2,False,
cust_628370,Company_412,Government,1000+,US,2024-07-09 00:00:00,hello@company412411.io,5,4,True,
cust_537757,Company_413,Energy,1000+,FR,2024-11-21 00:00:00,info@company413412.io,4,4,True,2024-12-05
cust_155642,Company_414,Finance,1-10,BR,2024-11-17 00:00:00,support@company414413.inc,6,1,True,2024-12-01
cust_922458,Company_415,Transportation,11-50,UK,2023-10-30 00:00:00,team@company415414.tech,1,2,False,
cust_878476,Company_416,Government,501-1000,AU,2024-10-24 00:00:00,admin@company416415.tech,4,3,False,
cust_506380,Company_417,Technology,1000+,DE,2024-03-02 00:00:00,contact@company417416.io,4,3,False,
cust_564586,Company_418,Government,1000+,CA,2023-08-19 00:00:00,support@company418417.io,5,4,True,
cust_302897,Company_419,Finance,201-500,JP,2023-10-29 00:00:00,support@company419418.io,5,2,True,2023-11-12
cust_392670,Company_420,Manufacturing,51-200,US,2024-07-23 00:00:00,hello@company420419.tech,5,2,False,2024-08-06
cust_438302,Company_421,Transportation,1-10,CA,2024-09-03 00:00:00,hello@company421420.io,5,2,True,2024-09-17
cust_842057,Company_422,Healthcare,501-1000,AU,2023-11-22 00:00:00,contact@company422421.co,1,3,True,2023-12-06
cust_466375,Company_423,Manufacturing,11-50,US,2023-08-15 00:00:00,team@company423422.io,3,2,True,2023-08-29
cust_888669,Company_424,Retail,1-10,NL,2024-10-26 00:00:00,team@company424423.io,3,1,True,2024-11-09
cust_436526,Company_425,Manufacturing,1-10,US,2024-01-26 00:00:00,team@company425424.inc,4,2,True,2024-02-09
cust_610451,Company_426,Legal,51-200,US,2023-02-14 00:00:00,info@company426425.corp,1,4,False,
cust_659106,Company_427,Government,1000+,US,2023-01-08 00:00:00,support@company427426.co,5,2,False,2023-01-22
cust_969005,Company_428,Marketing,1000+,US,2024-03-21 00:00:00,hello@company428427.tech,1,4,True,2024-04-04
cust_156904,Company_429,Retail,51-200,SE,2023-07-02 00:00:00,hello@company429428.co,4,3,True,2023-07-16
cust_431773,Company_430,Marketing,201-500,DE,2023-01-18 00:00:00,info@company430429.tech,4,3,True,
cust_176115,Company_431,Manufacturing,501-1000,CA,2024-01-02 00:00:00,admin@company431430.co,6,2,True,
cust_132316,Company_432,Media,11-50,AU,2024-04-30 00:00:00,team@company432431.inc,1,2,False,2024-05-14
cust_810189,Company_433,Transportation,51-200,UK,2024-10-25 00:00:00,info@company433432.company,1,4,True,2024-11-08
cust_663244,Company_434,Energy,1-10,DE,2024-07-14 00:00:00,contact@company434433.co,6,1,False,
cust_249375,Company_435,Retail,11-50,US,2023-06-14 00:00:00,support@company435434.io,7,1,False,
cust_675512,Company_436,Healthcare,1000+,US,2024-04-17 00:00:00,contact@company436435.tech,2,3,True,
cust_474486,Company_437,Consulting,1000+,US,2023-05-12 00:00:00,contact@company437436.inc,1,4,True,2023-05-26
cust_791454,Company_438,Education,1000+,AU,2023-11-10 00:00:00,hello@company438437.corp,4,3,True,2023-11-24
cust_332286,Company_439,Marketing,201-500,DE,2024-10-18 00:00:00,hello@company439438.co,3,2,True,
cust_610626,Company_440,Transportation,1-10,US,2024-07-18 00:00:00,contact@company440439.io,5,1,True,
cust_757057,Company_441,Legal,1000+,CA,2023-03-20 00:00:00,team@company441440.io,1,2,True,2023-04-03
cust_138436,Company_442,Real Estate,51-200,CA,2024-07-18 00:00:00,contact@company442441.inc,10,3,True,
cust_718241,Company_443,Media,11-50,US,2023-10-25 00:00:00,info@company443442.tech,4,2,True,
cust_743863,Company_444,Finance,11-50,US,2024-12-01 00:00:00,team@company444443.tech,1,2,False,2024-12-15
cust_867562,Company_445,Retail,51-200,US,2024-05-10 00:00:00,admin@company445444.corp,6,1,True,2024-05-24
cust_929906,Company_446,Technology,201-500,US,2024-01-05 00:00:00,support@company446445.inc,4,3,True,
cust_764343,Company_447,Finance,1000+,US,2023-10-08 00:00:00,hello@company447446.inc,4,3,True,
cust_181618,Company_448,Legal,51-200,US,2024-06-13 00:00:00,admin@company448447.co,7,2,False,
cust_106918,Company_449,Legal,11-50,CA,2024-05-28 00:00:00,contact@company449448.corp,2,2,True,2024-06-11
cust_852146,Company_450,Non-Profit,1000+,US,2023-05-02 00:00:00,support@company450449.co,6,3,True,2023-05-16
cust_778700,Company_451,Consulting,1-10,US,2024-02-25 00:00:00,support@company451450.io,1,1,True,2024-03-10
cust_158627,Company_452,Media,51-200,CA,2023-06-20 00:00:00,team@company452451.tech,4,4,True,
cust_793889,Company_453,Real Estate,1-10,FR,2023-10-18 00:00:00,contact@company453452.corp,5,1,False,
cust_933215,Company_454,Finance,11-50,DE,2024-08-19 00:00:00,admin@company454453.co,4,2,True,2024-09-02
cust_496583,Company_455,Transportation,11-50,NL,2024-01-30 00:00:00,support@company455454.co,2,1,False,
cust_286040,Company_456,Legal,501-1000,UK,2024-05-02 00:00:00,info@company456455.company,7,3,True,2024-05-16
cust_732789,Company_457,Marketing,1-10,US,2024-07-06 00:00:00,hello@company457456.inc,6,3,False,
cust_549793,Company_458,Consulting,201-500,AU,2023-08-23 00:00:00,support@company458457.io,3,3,True,2023-09-06
cust_600318,Company_459,Media,1-10,US,2023-08-27 00:00:00,info@company459458.tech,7,1,False,2023-09-10
cust_647923,Company_460,Non-Profit,501-1000,AU,2023-05-01 00:00:00,hello@company460459.inc,5,1,True,2023-05-15
cust_713805,Company_461,Education,51-200,CA,2023-09-17 00:00:00,support@company461460.co,4,4,False,2023-10-01
cust_921861,Company_462,Real Estate,201-500,US,2024-07-24 00:00:00,admin@company462461.io,4,2,True,
cust_871523,Company_463,Government,1000+,DE,2023-05-22 00:00:00,contact@company463462.company,2,2,True,2023-06-05
cust_454877,Company_464,Finance,501-1000,US,2024-07-17 00:00:00,support@company464463.company,5,4,False,
cust_594580,Company_465,Education,201-500,US,2024-09-06 00:00:00,info@company465464.tech,2,1,True,
cust_743789,Company_466,Technology,501-1000,JP,2024-11-02 00:00:00,contact@company466465.tech,9,3,True,2024-11-16
cust_991884,Company_467,Consulting,501-1000,UK,2024-11-03 00:00:00,support@company467466.corp,1,3,False,
cust_477214,Company_468,Manufacturing,1000+,AU,2023-09-02 00:00:00,admin@company468467.tech,1,1,True,2023-09-16
cust_642892,Company_469,Legal,1000+,US,2023-01-16 00:00:00,team@company469468.io,8,4,True,
cust_389939,Company_470,Media,501-1000,CA,2023-08-20 00:00:00,admin@company470469.corp,4,4,True,2023-09-03
cust_175902,Company_471,Legal,51-200,JP,2024-05-30 00:00:00,team@company471470.io,1,2,True,2024-06-13
cust_495397,Company_472,Government,201-500,UK,2024-07-30 00:00:00,hello@company472471.io,6,3,False,2024-08-13
cust_370343,Company_473,Marketing,201-500,DE,2023-03-11 00:00:00,admin@company473472.co,10,3,False,2023-03-25
cust_110195,Company_474,Non-Profit,11-50,FR,2023-09-27 00:00:00,info@company474473.io,3,1,False,2023-10-11
cust_470711,Company_475,Marketing,501-1000,SE,2023-08-12 00:00:00,contact@company475474.co,8,3,False,2023-08-26
cust_353814,Company_476,Transportation,11-50,CA,2023-09-29 00:00:00,contact@company476475.company,7,1,True,2023-10-13
cust_795650,Company_477,Technology,501-1000,FR,2024-05-19 00:00:00,admin@company477476.io,7,1,True,
cust_702427,Company_478,Legal,201-500,US,2023-10-09 00:00:00,contact@company478477.io,6,2,True,2023-10-23
cust_543732,Company_479,Transportation,501-1000,DE,2024-05-04 00:00:00,contact@company479478.co,3,1,False,
cust_582418,Company_480,Media,1000+,CA,2023-11-20 00:00:00,admin@company480479.inc,5,1,False,2023-12-04
cust_675210,Company_481,Education,11-50,US,2023-09-27 00:00:00,hello@company481480.co,8,1,True,
cust_490394,Company_482,Finance,201-500,BR,2024-01-09 00:00:00,support@company482481.corp,1,2,False,
cust_943146,Company_483,Finance,501-1000,AU,2023-08-30 00:00:00,support@company483482.corp,3,3,True,2023-09-13
cust_541996,Company_484,Legal,11-50,UK,2024-05-26 00:00:00,admin@company484483.co,7,4,True,2024-06-09
cust_695417,Company_485,Retail,201-500,AU,2023-02-18 00:00:00,hello@company485484.tech,1,1,True,
cust_372387,Company_486,Manufacturing,51-200,US,2024-01-05 00:00:00,hello@company486485.company,8,3,True,
cust_734992,Company_487,Finance,501-1000,BR,2023-07-23 00:00:00,admin@company487486.inc,5,3,True,2023-08-06
cust_912378,Company_488,Marketing,1-10,JP,2024-04-02 00:00:00,contact@company488487.tech,2,2,False,2024-04-16
cust_761938,Company_489,Healthcare,501-1000,US,2024-09-19 00:00:00,contact@company489488.inc,7,3,True,2024-10-03
cust_380465,Company_490,Government,1000+,FR,2024-09-11 00:00:00,admin@company490489.tech,7,3,True,
cust_534098,Company_491,Retail,11-50,CA,2023-06-21 00:00:00,support@company491490.tech,1,3,False,2023-07-05
cust_516332,Company_492,Legal,1-10,US,2023-04-16 00:00:00,hello@company492491.io,7,1,False,2023-04-30
cust_375201,Company_493,Media,11-50,US,2024-09-24 00:00:00,contact@company493492.tech,8,1,True,
cust_237654,Company_494,Transportation,11-50,SE,2024-06-23 00:00:00,hello@company494493.co,5,1,False,2024-07-07
cust_385647,Company_495,Legal,201-500,US,2024-07-15 00:00:00,team@company495494.co,8,2,False,
cust_691380,Company_496,Energy,501-1000,US,2024-03-21 00:00:00,team@company496495.corp,4,4,False,2024-04-04
cust_483551,Company_497,Legal,51-200,AU,2024-02-27 00:00:00,contact@company497496.inc,1,2,True,2024-03-12
cust_821179,Company_498,Government,201-500,US,2024-05-18 00:00:00,contact@company498497.company,6,2,True,2024-06-01
cust_687783,Company_499,Marketing,201-500,US,2024-03-23 00:00:00,hello@company499498.corp,5,2,True,2024-04-06
cust_351198,Company_500,Manufacturing,501-1000,CA,2024-06-13 00:00:00,team@company500499.inc,5,4,True,
cust_291267,Company_501,Real Estate,51-200,US,2023-05-20 00:00:00,team@company501500.co,4,2,True,2023-06-03
cust_152042,Company_502,Manufacturing,1-10,US,2024-07-01 00:00:00,hello@company502501.tech,1,1,True,2024-07-15
cust_115440,Company_503,Government,11-50,UK,2024-05-20 00:00:00,admin@company503502.co,2,1,False,2024-06-03
cust_184120,Company_504,Legal,1-10,UK,2023-05-30 00:00:00,contact@company504503.inc,3,1,False,
cust_227885,Company_505,Non-Profit,201-500,BR,2023-09-12 00:00:00,contact@company505504.co,4,3,False,2023-09-26
cust_798359,Company_506,Energy,201-500,US,2023-08-02 00:00:00,support@company506505.tech,9,2,True,
