payment_id,subscription_id,customer_id,amount,currency,payment_date,payment_method,status,created_at
pay_7521659,sub_971783,cust_335137,79,USD,2023-05-01,wire,succeeded,2023-05-01 00:00:00
pay_1180862,sub_971783,cust_335137,79,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_5922802,sub_971783,cust_335137,79,USD,2023-07-01,wire,succeeded,2023-07-01 00:00:00
pay_4781492,sub_971783,cust_335137,79,USD,2023-08-01,ach,succeeded,2023-08-01 00:00:00
pay_3295382,sub_971783,cust_335137,79,USD,2023-09-01,ach,succeeded,2023-09-01 00:00:00
pay_1695624,sub_971783,cust_335137,79,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_3901730,sub_971783,cust_335137,79,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_5466437,sub_971783,cust_335137,79,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_1053903,sub_971783,cust_335137,79,USD,2024-01-01,wire,succeeded,2024-01-01 00:00:00
pay_9403033,sub_971783,cust_335137,79,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_6250468,sub_971783,cust_335137,79,USD,2024-03-01,ach,succeeded,2024-03-01 00:00:00
pay_5494899,sub_971783,cust_335137,790,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_5672909,sub_971783,cust_335137,79,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_1268493,sub_971783,cust_335137,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_4697270,sub_971783,cust_335137,79,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_5393118,sub_971783,cust_335137,79,USD,2024-08-01,ach,succeeded,2024-08-01 00:00:00
pay_9199507,sub_971783,cust_335137,79,USD,2024-09-01,ach,succeeded,2024-09-01 00:00:00
pay_5925790,sub_971783,cust_335137,79,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_9766939,sub_971783,cust_335137,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_8667798,sub_971783,cust_335137,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_7294416,sub_407804,cust_958182,199,USD,2024-09-28,credit_card,succeeded,2024-09-28 00:00:00
pay_8572769,sub_407804,cust_958182,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_5301799,sub_407804,cust_958182,199,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_3204083,sub_407804,cust_958182,199,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_7780212,sub_774206,cust_899444,29,USD,2023-11-13,wire,succeeded,2023-11-13 00:00:00
pay_2126482,sub_774206,cust_899444,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_2461763,sub_774206,cust_899444,29,USD,2024-01-01,wire,succeeded,2024-01-01 00:00:00
pay_9682699,sub_774206,cust_899444,29,USD,2024-02-01,wire,succeeded,2024-02-01 00:00:00
pay_2003453,sub_774206,cust_899444,29,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_3800740,sub_774206,cust_899444,29,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_1186109,sub_774206,cust_899444,29,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_1688028,sub_444511,cust_132146,79,USD,2023-04-04,ach,succeeded,2023-04-04 00:00:00
pay_7460213,sub_444511,cust_132146,79,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_4962575,sub_444511,cust_132146,79,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_8187437,sub_444511,cust_132146,79,USD,2023-07-01,credit_card,succeeded,2023-07-01 00:00:00
pay_1612451,sub_444511,cust_132146,199,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_8452557,sub_444511,cust_132146,79,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_9542892,sub_444511,cust_132146,79,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_7649784,sub_444511,cust_132146,79,USD,2023-11-01,ach,succeeded,2023-11-01 00:00:00
pay_4539830,sub_444511,cust_132146,79,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_8902122,sub_444511,cust_132146,79,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_3275650,sub_514563,cust_695164,79,USD,2024-09-02,credit_card,succeeded,2024-09-02 00:00:00
pay_8056995,sub_514563,cust_695164,79,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_8975467,sub_514563,cust_695164,79,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_2363690,sub_514563,cust_695164,79,USD,2024-12-01,wire,succeeded,2024-12-01 00:00:00
pay_9588269,sub_213974,cust_609253,290,USD,2024-09-13,ach,failed,2024-09-13 00:00:00
pay_9507167,sub_213974,cust_609253,29,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_9428560,sub_213974,cust_609253,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_1783342,sub_213974,cust_609253,79,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_4443459,sub_216041,cust_610271,79,USD,2024-06-23,wire,succeeded,2024-06-23 00:00:00
pay_6111680,sub_216041,cust_610271,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_9450935,sub_216041,cust_610271,79,USD,2024-08-01,ach,succeeded,2024-08-01 00:00:00
pay_1403834,sub_216041,cust_610271,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_6413216,sub_216041,cust_610271,79,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_6078183,sub_216041,cust_610271,79,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_2978843,sub_216041,cust_610271,79,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_8089840,sub_797557,cust_901280,290,USD,2023-09-19,credit_card,succeeded,2023-09-19 00:00:00
pay_7735594,sub_797557,cust_901280,29,USD,2023-10-01,ach,succeeded,2023-10-01 00:00:00
pay_7555766,sub_797557,cust_901280,29,USD,2023-11-01,credit_card,failed,2023-11-01 00:00:00
pay_2026635,sub_797557,cust_901280,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_3732325,sub_797557,cust_901280,29,USD,2024-01-01,wire,succeeded,2024-01-01 00:00:00
pay_1248806,sub_797557,cust_901280,29,USD,2024-02-01,ach,succeeded,2024-02-01 00:00:00
pay_3974790,sub_797557,cust_901280,29,USD,2024-03-01,wire,succeeded,2024-03-01 00:00:00
pay_2343722,sub_797557,cust_901280,29,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_3679963,sub_797557,cust_901280,29,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_3582323,sub_797557,cust_901280,29,USD,2024-06-01,ach,succeeded,2024-06-01 00:00:00
pay_4423785,sub_797557,cust_901280,29,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_8676266,sub_797557,cust_901280,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_6166727,sub_797557,cust_901280,290,USD,2024-09-01,wire,succeeded,2024-09-01 00:00:00
pay_7798549,sub_797557,cust_901280,79,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_1506789,sub_797557,cust_901280,199,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_9985243,sub_797557,cust_901280,199,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_2461262,sub_550536,cust_701253,1990,USD,2024-02-19,credit_card,succeeded,2024-02-19 00:00:00
pay_6074887,sub_550536,cust_701253,199,USD,2024-03-01,wire,succeeded,2024-03-01 00:00:00
pay_2895065,sub_550536,cust_701253,199,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_8022049,sub_550536,cust_701253,199,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_7381740,sub_550536,cust_701253,199,USD,2024-06-01,wire,failed,2024-06-01 00:00:00
pay_6703894,sub_550536,cust_701253,199,USD,2024-07-01,wire,succeeded,2024-07-01 00:00:00
pay_1033416,sub_550536,cust_701253,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_9900345,sub_550536,cust_701253,199,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_5555926,sub_550536,cust_701253,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_9600498,sub_550536,cust_701253,199,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_5116418,sub_550536,cust_701253,199,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_2264074,sub_376331,cust_972442,290,USD,2024-01-06,ach,succeeded,2024-01-06 00:00:00
pay_2873109,sub_376331,cust_972442,29,USD,2024-02-01,ach,succeeded,2024-02-01 00:00:00
pay_1093623,sub_376331,cust_972442,29,USD,2024-03-01,ach,succeeded,2024-03-01 00:00:00
pay_5547956,sub_376331,cust_972442,29,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_6766997,sub_376331,cust_972442,29,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_1869144,sub_376331,cust_972442,29,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_5237886,sub_376331,cust_972442,29,USD,2024-07-01,wire,succeeded,2024-07-01 00:00:00
pay_3380969,sub_376331,cust_972442,29,USD,2024-08-01,wire,succeeded,2024-08-01 00:00:00
pay_1024707,sub_376331,cust_972442,29,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_1778149,sub_376331,cust_972442,29,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_3618519,sub_376331,cust_972442,29,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_1713556,sub_376331,cust_972442,29,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_4415624,sub_301512,cust_456005,790,USD,2023-08-15,credit_card,succeeded,2023-08-15 00:00:00
pay_1527567,sub_301512,cust_456005,79,USD,2023-09-01,wire,succeeded,2023-09-01 00:00:00
pay_2100417,sub_301512,cust_456005,79,USD,2023-10-01,ach,succeeded,2023-10-01 00:00:00
pay_3520317,sub_301512,cust_456005,79,USD,2023-11-01,wire,succeeded,2023-11-01 00:00:00
pay_7956154,sub_301512,cust_456005,79,USD,2023-12-01,wire,succeeded,2023-12-01 00:00:00
pay_5965761,sub_301512,cust_456005,79,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_6473549,sub_301512,cust_456005,79,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_1322802,sub_301512,cust_456005,79,USD,2024-03-01,ach,succeeded,2024-03-01 00:00:00
pay_9516825,sub_301512,cust_456005,79,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_4084503,sub_301512,cust_456005,79,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_2490107,sub_301512,cust_456005,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_1036611,sub_301512,cust_456005,79,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_2884639,sub_301512,cust_456005,790,USD,2024-08-01,wire,succeeded,2024-08-01 00:00:00
pay_7457188,sub_301512,cust_456005,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_8923004,sub_301512,cust_456005,79,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_1260986,sub_301512,cust_456005,79,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_3239236,sub_301512,cust_456005,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_3014052,sub_358965,cust_758452,79,USD,2024-05-20,ach,succeeded,2024-05-20 00:00:00
pay_3939875,sub_358965,cust_758452,79,USD,2024-06-01,ach,succeeded,2024-06-01 00:00:00
pay_5438623,sub_358965,cust_758452,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_6470438,sub_437263,cust_757685,29,USD,2023-11-20,wire,succeeded,2023-11-20 00:00:00
pay_4085001,sub_437263,cust_757685,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_9756375,sub_437263,cust_757685,29,USD,2024-01-01,ach,succeeded,2024-01-01 00:00:00
pay_2362695,sub_437263,cust_757685,29,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_5953222,sub_437263,cust_757685,29,USD,2024-03-01,credit_card,failed,2024-03-01 00:00:00
pay_7273588,sub_437263,cust_757685,29,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_1311508,sub_437263,cust_757685,29,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_3620770,sub_437263,cust_757685,29,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_5171554,sub_437263,cust_757685,29,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_5467103,sub_437263,cust_757685,29,USD,2024-08-01,wire,succeeded,2024-08-01 00:00:00
pay_1986479,sub_437263,cust_757685,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_8530609,sub_437263,cust_757685,79,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_5926528,sub_437263,cust_757685,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_3230658,sub_437263,cust_757685,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_6953559,sub_597233,cust_708519,1990,USD,2024-07-21,credit_card,succeeded,2024-07-21 00:00:00
pay_8128878,sub_597233,cust_708519,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_2328070,sub_597233,cust_708519,199,USD,2024-09-01,wire,succeeded,2024-09-01 00:00:00
pay_7160874,sub_597233,cust_708519,79,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_5078064,sub_597233,cust_708519,79,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_5563021,sub_597233,cust_708519,79,USD,2024-12-01,wire,succeeded,2024-12-01 00:00:00
pay_2994080,sub_896241,cust_164879,790,USD,2024-04-06,credit_card,succeeded,2024-04-06 00:00:00
pay_8579433,sub_896241,cust_164879,79,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_7198152,sub_896241,cust_164879,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_7711989,sub_896241,cust_164879,79,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_4314934,sub_896241,cust_164879,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_1644922,sub_896241,cust_164879,79,USD,2024-09-01,ach,succeeded,2024-09-01 00:00:00
pay_8777795,sub_896241,cust_164879,79,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_9874133,sub_896241,cust_164879,79,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_2236315,sub_896241,cust_164879,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_6207848,sub_728258,cust_560767,199,USD,2024-06-20,wire,succeeded,2024-06-20 00:00:00
pay_3922248,sub_728258,cust_560767,199,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_5304568,sub_728258,cust_560767,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_7491970,sub_728258,cust_560767,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_7890888,sub_728258,cust_560767,79,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_1185885,sub_728258,cust_560767,79,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_2219224,sub_728258,cust_560767,79,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_7848147,sub_689822,cust_731977,29,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_6783989,sub_689822,cust_731977,29,USD,2023-10-01,ach,succeeded,2023-10-01 00:00:00
pay_3589058,sub_689822,cust_731977,29,USD,2023-11-01,wire,succeeded,2023-11-01 00:00:00
pay_5159882,sub_689822,cust_731977,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_9010436,sub_689822,cust_731977,29,USD,2024-01-01,ach,succeeded,2024-01-01 00:00:00
pay_8784482,sub_689822,cust_731977,29,USD,2024-02-01,ach,succeeded,2024-02-01 00:00:00
pay_4142222,sub_689822,cust_731977,29,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_8278431,sub_689822,cust_731977,29,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_5144963,sub_689822,cust_731977,29,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_1819663,sub_689822,cust_731977,290,USD,2024-06-01,wire,succeeded,2024-06-01 00:00:00
pay_5218944,sub_689822,cust_731977,29,USD,2024-07-01,wire,succeeded,2024-07-01 00:00:00
pay_2604667,sub_689822,cust_731977,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_9856360,sub_689822,cust_731977,29,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_2419986,sub_689822,cust_731977,29,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_7752006,sub_689822,cust_731977,29,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_2115660,sub_689822,cust_731977,29,USD,2024-12-01,credit_card,failed,2024-12-01 00:00:00
pay_8825067,sub_929026,cust_843266,79,USD,2023-03-28,ach,succeeded,2023-03-28 00:00:00
pay_2129757,sub_929026,cust_843266,79,USD,2023-04-01,credit_card,succeeded,2023-04-01 00:00:00
pay_4805556,sub_929026,cust_843266,79,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_2186433,sub_929026,cust_843266,79,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_1279888,sub_929026,cust_843266,79,USD,2023-07-01,credit_card,succeeded,2023-07-01 00:00:00
pay_9316569,sub_929026,cust_843266,79,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_8886588,sub_929026,cust_843266,79,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_8294376,sub_929026,cust_843266,79,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_7438163,sub_929026,cust_843266,79,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_3272177,sub_929026,cust_843266,79,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_6528202,sub_929026,cust_843266,79,USD,2024-01-01,wire,succeeded,2024-01-01 00:00:00
pay_3538924,sub_929026,cust_843266,79,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_4918020,sub_929026,cust_843266,79,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_1519762,sub_929026,cust_843266,79,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_8157599,sub_929026,cust_843266,79,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_2716391,sub_929026,cust_843266,79,USD,2024-06-01,wire,succeeded,2024-06-01 00:00:00
pay_7722274,sub_929026,cust_843266,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_1569674,sub_929026,cust_843266,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_3209703,sub_929026,cust_843266,29,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_7115217,sub_929026,cust_843266,29,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_1046609,sub_929026,cust_843266,29,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_7862554,sub_929026,cust_843266,29,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_8224494,sub_756649,cust_818709,29,USD,2024-06-23,wire,succeeded,2024-06-23 00:00:00
pay_9057960,sub_756649,cust_818709,29,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_5871762,sub_756649,cust_818709,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_6156538,sub_756649,cust_818709,29,USD,2024-09-01,ach,succeeded,2024-09-01 00:00:00
pay_3740840,sub_756649,cust_818709,29,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_2217062,sub_756649,cust_818709,29,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_6297381,sub_756649,cust_818709,29,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_1869559,sub_263201,cust_903373,29,USD,2024-08-01,ach,succeeded,2024-08-01 00:00:00
pay_4295872,sub_263201,cust_903373,29,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_6865513,sub_263201,cust_903373,29,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_2445541,sub_263201,cust_903373,29,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_4008803,sub_697329,cust_652108,79,USD,2023-02-08,credit_card,succeeded,2023-02-08 00:00:00
pay_6595636,sub_697329,cust_652108,79,USD,2023-03-01,wire,succeeded,2023-03-01 00:00:00
pay_2190891,sub_697329,cust_652108,79,USD,2023-04-01,wire,succeeded,2023-04-01 00:00:00
pay_9124857,sub_957210,cust_755087,79,USD,2023-06-19,credit_card,succeeded,2023-06-19 00:00:00
pay_1676369,sub_957210,cust_755087,79,USD,2023-07-01,credit_card,succeeded,2023-07-01 00:00:00
pay_4084465,sub_957210,cust_755087,29,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_6209474,sub_957210,cust_755087,29,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_5808537,sub_957210,cust_755087,29,USD,2023-10-01,wire,succeeded,2023-10-01 00:00:00
pay_5545511,sub_957210,cust_755087,29,USD,2023-11-01,ach,succeeded,2023-11-01 00:00:00
pay_8447933,sub_957210,cust_755087,79,USD,2023-12-01,wire,succeeded,2023-12-01 00:00:00
pay_3158737,sub_957210,cust_755087,79,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_2102077,sub_957210,cust_755087,79,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_8892606,sub_957210,cust_755087,79,USD,2024-03-01,ach,succeeded,2024-03-01 00:00:00
pay_2196088,sub_957210,cust_755087,79,USD,2024-04-01,ach,succeeded,2024-04-01 00:00:00
pay_6994162,sub_957210,cust_755087,79,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_5007947,sub_957210,cust_755087,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_6823594,sub_957210,cust_755087,199,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_7434509,sub_957210,cust_755087,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_1621418,sub_957210,cust_755087,79,USD,2024-09-01,wire,succeeded,2024-09-01 00:00:00
pay_6939432,sub_957210,cust_755087,79,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_6810230,sub_957210,cust_755087,79,USD,2024-11-01,wire,failed,2024-11-01 00:00:00
pay_2601153,sub_957210,cust_755087,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_8581485,sub_207548,cust_570735,29,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_7583389,sub_248724,cust_561999,79,USD,2024-04-17,credit_card,succeeded,2024-04-17 00:00:00
pay_2962483,sub_248724,cust_561999,79,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_9252661,sub_248724,cust_561999,79,USD,2024-06-01,ach,succeeded,2024-06-01 00:00:00
pay_5782453,sub_248724,cust_561999,79,USD,2024-07-01,credit_card,failed,2024-07-01 00:00:00
pay_1211417,sub_248724,cust_561999,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_6230435,sub_248724,cust_561999,29,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_1308281,sub_248724,cust_561999,29,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_3510061,sub_248724,cust_561999,29,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_1404895,sub_248724,cust_561999,29,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_7604455,sub_615711,cust_772324,79,USD,2024-05-07,credit_card,succeeded,2024-05-07 00:00:00
pay_1669504,sub_615711,cust_772324,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_7699816,sub_615711,cust_772324,199,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_1353022,sub_615711,cust_772324,199,USD,2024-08-01,ach,succeeded,2024-08-01 00:00:00
pay_1208835,sub_615711,cust_772324,199,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_3641536,sub_615711,cust_772324,79,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_2519059,sub_615711,cust_772324,79,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_8337169,sub_615711,cust_772324,79,USD,2024-12-01,wire,succeeded,2024-12-01 00:00:00
pay_4417916,sub_286717,cust_571145,79,USD,2024-06-09,credit_card,succeeded,2024-06-09 00:00:00
pay_8004884,sub_286717,cust_571145,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_4185548,sub_286717,cust_571145,79,USD,2024-08-01,wire,succeeded,2024-08-01 00:00:00
pay_6032846,sub_286717,cust_571145,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_9441247,sub_286717,cust_571145,79,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_8247800,sub_286717,cust_571145,79,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_9102857,sub_286717,cust_571145,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_1688306,sub_465308,cust_515712,290,USD,2024-05-29,credit_card,succeeded,2024-05-29 00:00:00
pay_2554516,sub_465308,cust_515712,29,USD,2024-06-01,wire,succeeded,2024-06-01 00:00:00
pay_5733649,sub_465308,cust_515712,29,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_4350278,sub_465308,cust_515712,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_7351389,sub_465308,cust_515712,29,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_5625093,sub_465308,cust_515712,29,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_1789295,sub_465308,cust_515712,29,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_7699825,sub_465308,cust_515712,29,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_3001603,sub_915565,cust_929822,29,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_7765880,sub_538996,cust_183074,29,USD,2023-01-20,credit_card,succeeded,2023-01-20 00:00:00
pay_8630644,sub_538996,cust_183074,29,USD,2023-02-01,credit_card,succeeded,2023-02-01 00:00:00
pay_6260319,sub_538996,cust_183074,29,USD,2023-03-01,credit_card,succeeded,2023-03-01 00:00:00
pay_8891729,sub_538996,cust_183074,29,USD,2023-04-01,credit_card,succeeded,2023-04-01 00:00:00
pay_5574086,sub_538996,cust_183074,29,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_5970516,sub_538996,cust_183074,29,USD,2023-06-01,ach,succeeded,2023-06-01 00:00:00
pay_1951354,sub_538996,cust_183074,29,USD,2023-07-01,wire,succeeded,2023-07-01 00:00:00
